,year,led_c,x,value,sm_value,noise,nr_value
12454,2013,10,1_V.St,0.0,0.0,,0.0
12689,2014,1,1_V.St,0.0,0.0,,0.0
12690,2014,2,1_V.St,0.0,0.0,,0.0
12691,2014,3,1_V.St,0.0,0.0,,0.0
12692,2014,4,1_V.St,0.0,0.0,,0.0
12693,2014,5,1_V.St,0.0,0.0,,0.0
12694,2014,6,1_V.St,0.0,0.0,,0.0
12695,2014,7,1_V.St,0.0,0.0,,0.0
12696,2014,8,1_V.St,0.0,0.0,,0.0
12697,2014,9,1_V.St,0.0,0.0,,0.0
12698,2014,10,1_V.St,0.0,0.0,,0.0
12933,2015,1,1_V.St,0.0,0.0,,0.0
12934,2015,2,1_V.St,0.0,0.0,,0.0
12935,2015,3,1_V.St,0.0,0.0,,0.0
12936,2015,4,1_V.St,0.0,0.0,,0.0
12937,2015,5,1_V.St,0.0,0.0,,0.0
12938,2015,6,1_V.St,0.0,0.0,,0.0
12939,2015,7,1_V.St,0.0,0.0,,0.0
12940,2015,8,1_V.St,0.0,0.0,,0.0
12941,2015,9,1_V.St,0.0,0.0,,0.0
12942,2015,10,1_V.St,0.0,0.0,,0.0
13177,2016,1,1_V.St,0.0,0.0,,0.0
13178,2016,2,1_V.St,0.0,0.0,,0.0
13179,2016,3,1_V.St,0.0,0.0,,0.0
13180,2016,4,1_V.St,0.0,0.0,,0.0
13181,2016,5,1_V.St,0.0,0.0,,0.0
13182,2016,6,1_V.St,0.0,0.0,,0.0
13183,2016,7,1_V.St,0.0,0.0,,0.0
13184,2016,8,1_V.St,0.0,0.0,,0.0
13185,2016,9,1_V.St,0.0,0.0,,0.0
13186,2016,10,1_V.St,0.0,0.0,,0.0
13421,2017,1,1_V.St,0.0,0.0,,0.0
13422,2017,2,1_V.St,0.0,0.0,,0.0
13423,2017,3,1_V.St,0.0,0.0,,0.0
13424,2017,4,1_V.St,0.0,0.0,,0.0
13425,2017,5,1_V.St,0.0,0.0,,0.0
13426,2017,6,1_V.St,0.0,0.0,,0.0
13427,2017,7,1_V.St,0.0,0.0,,0.0
13428,2017,8,1_V.St,0.0,0.0,,0.0
13429,2017,9,1_V.St,0.0,0.0,,0.0
13430,2017,10,1_V.St,0.0,0.0,,0.0
13665,2018,1,1_V.St,0.0,0.0,,0.0
13666,2018,2,1_V.St,0.0,0.0,,0.0
13667,2018,3,1_V.St,0.0,0.0,,0.0
13668,2018,4,1_V.St,0.0,0.0,,0.0
13669,2018,5,1_V.St,0.0,0.0,,0.0
13670,2018,6,1_V.St,0.0,0.0,,0.0
13671,2018,7,1_V.St,0.0,0.0,,0.0
13672,2018,8,1_V.St,0.0,0.0,,0.0
13673,2018,9,1_V.St,0.0,0.0,,0.0
13674,2018,10,1_V.St,0.0,0.0,,0.0
13909,2019,1,1_V.St,0.0,0.0,,0.0
13910,2019,2,1_V.St,0.0,0.0,,0.0
13911,2019,3,1_V.St,0.0,0.0,,0.0
13912,2019,4,1_V.St,0.0,0.0,,0.0
13913,2019,5,1_V.St,0.0,0.0,,0.0
13914,2019,6,1_V.St,0.0,0.0,,0.0
13915,2019,7,1_V.St,0.0,0.0,,0.0
13916,2019,8,1_V.St,0.0,0.0,,0.0
13917,2019,9,1_V.St,0.0,0.0,,0.0
13918,2019,10,1_V.St,0.0,0.0,,0.0
14153,2020,1,1_V.St,0.0,0.0,,0.0
14154,2020,2,1_V.St,0.0,0.0,,0.0
14155,2020,3,1_V.St,0.0,0.0,,0.0
14156,2020,4,1_V.St,0.0,0.0,,0.0
14157,2020,5,1_V.St,0.0,0.0,,0.0
14158,2020,6,1_V.St,0.0,0.0,,0.0
14159,2020,7,1_V.St,0.0,0.0,,0.0
14160,2020,8,1_V.St,0.0,0.0,,0.0
14161,2020,9,1_V.St,0.0,0.0,,0.0
14162,2020,10,1_V.St,0.0,0.0,,0.0
14397,2021,1,1_V.St,0.0,0.0,,0.0
14398,2021,2,1_V.St,0.0,0.0,,0.0
14399,2021,3,1_V.St,0.0,0.0,,0.0
14400,2021,4,1_V.St,0.0,0.0,,0.0
14401,2021,5,1_V.St,0.0,0.0,,0.0
14402,2021,6,1_V.St,0.0,0.0,,0.0
14403,2021,7,1_V.St,0.0,0.0,,0.0
14404,2021,8,1_V.St,0.0,0.0,,0.0
14405,2021,9,1_V.St,0.0,0.0,,0.0
14406,2021,10,1_V.St,0.0,0.0,,0.0
11,1962,11,1_V.St,0.0,0.0,0.0,0.0
12,1962,12,1_V.St,0.0,0.0,0.0,0.0
13,1962,13,1_V.St,0.0,0.0,0.0,0.0
14,1962,14,1_V.St,0.0,0.0,0.0,0.0
15,1962,15,1_V.St,0.0,0.0,0.0,0.0
16,1962,16,1_V.St,0.0,0.0,0.0,0.0
17,1962,17,1_V.St,0.0,0.0,0.0,0.0
18,1962,18,1_V.St,0.0,0.0,0.0,0.0
19,1962,19,1_V.St,0.0,0.0,0.0,0.0
20,1962,20,1_V.St,0.0,0.0,0.0,0.0
255,1963,11,1_V.St,0.0,0.0,0.0,0.0
256,1963,12,1_V.St,0.0,0.0,0.0,0.0
257,1963,13,1_V.St,0.0,0.0,0.0,0.0
258,1963,14,1_V.St,0.0,0.0,0.0,0.0
259,1963,15,1_V.St,0.0,0.0,0.0,0.0
260,1963,16,1_V.St,0.0,0.0,0.0,0.0
261,1963,17,1_V.St,0.0,0.0,0.0,0.0
262,1963,18,1_V.St,0.0,0.0,0.0,0.0
263,1963,19,1_V.St,0.0,0.0,0.0,0.0
264,1963,20,1_V.St,0.0,0.0,0.0,0.0
499,1964,11,1_V.St,0.0,0.0,0.0,0.0
500,1964,12,1_V.St,0.0,0.0,0.0,0.0
501,1964,13,1_V.St,0.0,0.0,0.0,0.0
502,1964,14,1_V.St,0.0,0.0,0.0,0.0
503,1964,15,1_V.St,0.0,0.0,0.0,0.0
504,1964,16,1_V.St,0.0,0.0,0.0,0.0
505,1964,17,1_V.St,0.0,0.0,0.0,0.0
506,1964,18,1_V.St,0.0,0.0,0.0,0.0
507,1964,19,1_V.St,0.0,0.0,0.0,0.0
508,1964,20,1_V.St,0.0,0.0,0.0,0.0
743,1965,11,1_V.St,0.0,0.0,0.0,0.0
744,1965,12,1_V.St,0.0,0.0,0.0,0.0
745,1965,13,1_V.St,0.0,0.0,0.0,0.0
746,1965,14,1_V.St,0.0,0.0,0.0,0.0
747,1965,15,1_V.St,0.0,0.0,0.0,0.0
748,1965,16,1_V.St,0.0,0.0,0.0,0.0
749,1965,17,1_V.St,0.0,0.0,0.0,0.0
750,1965,18,1_V.St,0.0,0.0,0.0,0.0
751,1965,19,1_V.St,0.0,0.0,0.0,0.0
752,1965,20,1_V.St,0.0,0.0,0.0,0.0
987,1966,11,1_V.St,0.0,0.0,0.0,0.0
988,1966,12,1_V.St,0.0,0.0,0.0,0.0
989,1966,13,1_V.St,0.0,0.0,0.0,0.0
990,1966,14,1_V.St,0.0,0.0,0.0,0.0
991,1966,15,1_V.St,0.0,0.0,0.0,0.0
992,1966,16,1_V.St,0.0,0.0,0.0,0.0
993,1966,17,1_V.St,0.0,0.0,0.0,0.0
994,1966,18,1_V.St,0.0,0.0,0.0,0.0
995,1966,19,1_V.St,0.0,0.0,0.0,0.0
996,1966,20,1_V.St,0.0,0.0,0.0,0.0
1231,1967,11,1_V.St,0.0,0.0,0.0,0.0
1232,1967,12,1_V.St,0.0,0.0,0.0,0.0
1233,1967,13,1_V.St,0.0,0.0,0.0,0.0
1234,1967,14,1_V.St,0.0,0.0,0.0,0.0
1235,1967,15,1_V.St,0.0,0.0,0.0,0.0
1236,1967,16,1_V.St,0.0,0.0,0.0,0.0
1237,1967,17,1_V.St,0.0,0.0,0.0,0.0
1238,1967,18,1_V.St,0.0,0.0,0.0,0.0
1239,1967,19,1_V.St,0.0,0.0,0.0,0.0
1240,1967,20,1_V.St,0.0,0.0,0.0,0.0
1475,1968,11,1_V.St,0.0,0.0,0.0,0.0
1476,1968,12,1_V.St,0.0,0.0,0.0,0.0
1477,1968,13,1_V.St,0.0,0.0,0.0,0.0
1478,1968,14,1_V.St,0.0,0.0,0.0,0.0
1479,1968,15,1_V.St,0.0,0.0,0.0,0.0
1480,1968,16,1_V.St,0.0,0.0,0.0,0.0
1481,1968,17,1_V.St,0.0,0.0,0.0,0.0
1482,1968,18,1_V.St,0.0,0.0,0.0,0.0
1483,1968,19,1_V.St,0.0,0.0,0.0,0.0
1484,1968,20,1_V.St,0.0,0.0,0.0,0.0
1719,1969,11,1_V.St,0.0,0.0,0.0,0.0
1720,1969,12,1_V.St,0.0,0.0,0.0,0.0
1721,1969,13,1_V.St,0.0,0.0,0.0,0.0
1722,1969,14,1_V.St,0.0,0.0,0.0,0.0
1723,1969,15,1_V.St,0.0,0.0,0.0,0.0
1724,1969,16,1_V.St,0.0,0.0,0.0,0.0
1725,1969,17,1_V.St,0.0,0.0,0.0,0.0
1726,1969,18,1_V.St,0.0,0.0,0.0,0.0
1727,1969,19,1_V.St,0.0,0.0,0.0,0.0
1728,1969,20,1_V.St,0.0,0.0,0.0,0.0
1963,1970,11,1_V.St,0.0,0.0,0.0,0.0
1964,1970,12,1_V.St,0.0,0.0,0.0,0.0
1965,1970,13,1_V.St,0.0,0.0,0.0,0.0
1966,1970,14,1_V.St,0.0,0.0,0.0,0.0
1967,1970,15,1_V.St,0.0,0.0,0.0,0.0
1968,1970,16,1_V.St,0.0,0.0,0.0,0.0
1969,1970,17,1_V.St,0.0,0.0,0.0,0.0
1970,1970,18,1_V.St,0.0,0.0,0.0,0.0
1971,1970,19,1_V.St,0.0,0.0,0.0,0.0
1972,1970,20,1_V.St,0.0,0.0,0.0,0.0
2207,1971,11,1_V.St,0.0,0.0,0.0,0.0
2208,1971,12,1_V.St,0.0,0.0,0.0,0.0
2209,1971,13,1_V.St,0.0,0.0,0.0,0.0
2210,1971,14,1_V.St,0.0,0.0,0.0,0.0
2211,1971,15,1_V.St,0.0,0.0,0.0,0.0
2212,1971,16,1_V.St,0.0,0.0,0.0,0.0
2213,1971,17,1_V.St,0.0,0.0,0.0,0.0
2214,1971,18,1_V.St,0.0,0.0,0.0,0.0
2215,1971,19,1_V.St,0.0,0.0,0.0,0.0
2216,1971,20,1_V.St,0.0,0.0,0.0,0.0
2451,1972,11,1_V.St,0.0,0.0,0.0,0.0
2452,1972,12,1_V.St,0.0,0.0,0.0,0.0
2453,1972,13,1_V.St,0.0,0.0,0.0,0.0
2454,1972,14,1_V.St,0.0,0.0,0.0,0.0
2455,1972,15,1_V.St,0.0,0.0,0.0,0.0
2456,1972,16,1_V.St,0.0,0.0,0.0,0.0
2457,1972,17,1_V.St,0.0,0.0,0.0,0.0
2458,1972,18,1_V.St,0.0,0.0,0.0,0.0
2459,1972,19,1_V.St,0.0,0.0,0.0,0.0
2460,1972,20,1_V.St,0.0,0.0,0.0,0.0
2695,1973,11,1_V.St,0.0,0.0,0.0,0.0
2696,1973,12,1_V.St,0.0,0.0,0.0,0.0
2697,1973,13,1_V.St,0.0,0.0,0.0,0.0
2698,1973,14,1_V.St,0.0,0.0,0.0,0.0
2699,1973,15,1_V.St,0.0,0.0,0.0,0.0
2700,1973,16,1_V.St,0.0,0.0,0.0,0.0
2701,1973,17,1_V.St,0.0,0.0,0.0,0.0
2702,1973,18,1_V.St,0.0,0.0,0.0,0.0
2703,1973,19,1_V.St,0.0,0.0,0.0,0.0
2704,1973,20,1_V.St,0.0,0.0,0.0,0.0
2939,1974,11,1_V.St,0.0,0.0,0.0,0.0
2940,1974,12,1_V.St,0.0,0.0,0.0,0.0
2941,1974,13,1_V.St,0.0,0.0,0.0,0.0
2942,1974,14,1_V.St,0.0,0.0,0.0,0.0
2943,1974,15,1_V.St,0.0,0.0,0.0,0.0
2944,1974,16,1_V.St,0.0,0.0,0.0,0.0
2945,1974,17,1_V.St,0.0,0.0,0.0,0.0
2946,1974,18,1_V.St,0.0,0.0,0.0,0.0
2947,1974,19,1_V.St,0.0,0.0,0.0,0.0
2948,1974,20,1_V.St,0.0,0.0,0.0,0.0
3183,1975,11,1_V.St,0.0,0.0,0.0,0.0
3184,1975,12,1_V.St,0.0,0.0,0.0,0.0
3185,1975,13,1_V.St,0.0,0.0,0.0,0.0
3186,1975,14,1_V.St,0.0,0.0,0.0,0.0
3187,1975,15,1_V.St,0.0,0.0,0.0,0.0
3188,1975,16,1_V.St,0.0,0.0,0.0,0.0
3189,1975,17,1_V.St,0.0,0.0,0.0,0.0
3190,1975,18,1_V.St,0.0,0.0,0.0,0.0
3191,1975,19,1_V.St,0.0,0.0,0.0,0.0
3192,1975,20,1_V.St,0.0,0.0,0.0,0.0
3427,1976,11,1_V.St,0.0,0.0,0.0,0.0
3428,1976,12,1_V.St,0.0,0.0,0.0,0.0
3429,1976,13,1_V.St,0.0,0.0,0.0,0.0
3430,1976,14,1_V.St,0.0,0.0,0.0,0.0
3431,1976,15,1_V.St,0.0,0.0,0.0,0.0
3432,1976,16,1_V.St,0.0,0.0,0.0,0.0
3433,1976,17,1_V.St,0.0,0.0,0.0,0.0
3434,1976,18,1_V.St,0.0,0.0,0.0,0.0
3435,1976,19,1_V.St,0.0,0.0,0.0,0.0
3436,1976,20,1_V.St,0.0,0.0,0.0,0.0
3671,1977,11,1_V.St,0.0,0.0,0.0,0.0
3672,1977,12,1_V.St,0.0,0.0,0.0,0.0
3673,1977,13,1_V.St,0.0,0.0,0.0,0.0
3674,1977,14,1_V.St,0.0,0.0,0.0,0.0
3675,1977,15,1_V.St,0.0,0.0,0.0,0.0
3676,1977,16,1_V.St,0.0,0.0,0.0,0.0
3677,1977,17,1_V.St,0.0,0.0,0.0,0.0
3678,1977,18,1_V.St,0.0,0.0,0.0,0.0
3679,1977,19,1_V.St,0.0,0.0,0.0,0.0
3680,1977,20,1_V.St,0.0,0.0,0.0,0.0
3915,1978,11,1_V.St,0.0,0.0,0.0,0.0
3916,1978,12,1_V.St,0.0,0.0,0.0,0.0
3917,1978,13,1_V.St,0.0,0.0,0.0,0.0
3918,1978,14,1_V.St,0.0,0.0,0.0,0.0
3919,1978,15,1_V.St,0.0,0.0,0.0,0.0
3920,1978,16,1_V.St,0.0,0.0,0.0,0.0
3921,1978,17,1_V.St,0.0,0.0,0.0,0.0
3922,1978,18,1_V.St,0.0,0.0,0.0,0.0
3923,1978,19,1_V.St,0.0,0.0,0.0,0.0
3924,1978,20,1_V.St,0.0,0.0,0.0,0.0
4159,1979,11,1_V.St,0.0,0.0,0.0,0.0
4160,1979,12,1_V.St,0.0,0.0,0.0,0.0
4161,1979,13,1_V.St,0.0,0.0,0.0,0.0
4162,1979,14,1_V.St,0.0,0.0,0.0,0.0
4163,1979,15,1_V.St,0.0,0.0,0.0,0.0
4164,1979,16,1_V.St,0.0,0.0,0.0,0.0
4165,1979,17,1_V.St,0.0,0.0,0.0,0.0
4166,1979,18,1_V.St,0.0,0.0,0.0,0.0
4167,1979,19,1_V.St,0.0,0.0,0.0,0.0
4168,1979,20,1_V.St,0.0,0.0,0.0,0.0
4403,1980,11,1_V.St,0.0,0.0,0.0,0.0
4404,1980,12,1_V.St,0.0,0.0,0.0,0.0
4405,1980,13,1_V.St,0.0,0.0,0.0,0.0
4406,1980,14,1_V.St,0.0,0.0,0.0,0.0
4407,1980,15,1_V.St,0.0,0.0,0.0,0.0
4408,1980,16,1_V.St,0.0,0.0,0.0,0.0
4409,1980,17,1_V.St,0.0,0.0,0.0,0.0
4410,1980,18,1_V.St,0.0,0.0,0.0,0.0
4411,1980,19,1_V.St,0.0,0.0,0.0,0.0
4412,1980,20,1_V.St,0.0,0.0,0.0,0.0
4647,1981,11,1_V.St,0.0,0.0,0.0,0.0
4648,1981,12,1_V.St,0.0,0.0,0.0,0.0
4649,1981,13,1_V.St,0.0,0.0,0.0,0.0
4650,1981,14,1_V.St,0.0,0.0,0.0,0.0
4651,1981,15,1_V.St,0.0,0.0,0.0,0.0
4652,1981,16,1_V.St,0.0,0.0,0.0,0.0
4653,1981,17,1_V.St,0.0,0.0,0.0,0.0
4654,1981,18,1_V.St,0.0,0.0,0.0,0.0
4655,1981,19,1_V.St,0.0,0.0,0.0,0.0
4656,1981,20,1_V.St,0.0,0.0,0.0,0.0
4891,1982,11,1_V.St,0.0,0.0,0.0,0.0
4892,1982,12,1_V.St,0.0,0.0,0.0,0.0
4893,1982,13,1_V.St,0.0,0.0,0.0,0.0
4894,1982,14,1_V.St,0.0,0.0,0.0,0.0
4895,1982,15,1_V.St,0.0,0.0,0.0,0.0
4896,1982,16,1_V.St,0.0,0.0,0.0,0.0
4897,1982,17,1_V.St,0.0,0.0,0.0,0.0
4898,1982,18,1_V.St,0.0,0.0,0.0,0.0
4899,1982,19,1_V.St,0.0,0.0,0.0,0.0
4900,1982,20,1_V.St,0.0,0.0,0.0,0.0
5135,1983,11,1_V.St,0.0,0.0,0.0,0.0
5136,1983,12,1_V.St,0.0,0.0,0.0,0.0
5137,1983,13,1_V.St,0.0,0.0,0.0,0.0
5138,1983,14,1_V.St,0.0,0.0,0.0,0.0
5139,1983,15,1_V.St,0.0,0.0,0.0,0.0
5140,1983,16,1_V.St,0.0,0.0,0.0,0.0
5141,1983,17,1_V.St,0.0,0.0,0.0,0.0
5142,1983,18,1_V.St,0.0,0.0,0.0,0.0
5143,1983,19,1_V.St,0.0,0.0,0.0,0.0
5144,1983,20,1_V.St,0.0,0.0,0.0,0.0
5379,1984,11,1_V.St,0.0,0.0,0.0,0.0
5380,1984,12,1_V.St,0.0,0.0,0.0,0.0
5381,1984,13,1_V.St,0.0,0.0,0.0,0.0
5382,1984,14,1_V.St,0.0,0.0,0.0,0.0
5383,1984,15,1_V.St,0.0,0.0,0.0,0.0
5384,1984,16,1_V.St,0.0,0.0,0.0,0.0
5385,1984,17,1_V.St,0.0,0.0,0.0,0.0
5386,1984,18,1_V.St,0.0,0.0,0.0,0.0
5387,1984,19,1_V.St,0.0,0.0,0.0,0.0
5388,1984,20,1_V.St,0.0,0.0,0.0,0.0
5623,1985,11,1_V.St,0.0,0.0,0.0,0.0
5624,1985,12,1_V.St,0.0,0.0,0.0,0.0
5625,1985,13,1_V.St,0.0,0.0,0.0,0.0
5626,1985,14,1_V.St,0.0,0.0,0.0,0.0
5627,1985,15,1_V.St,0.0,0.0,0.0,0.0
5628,1985,16,1_V.St,0.0,0.0,0.0,0.0
5629,1985,17,1_V.St,0.0,0.0,0.0,0.0
5630,1985,18,1_V.St,0.0,0.0,0.0,0.0
5631,1985,19,1_V.St,0.0,0.0,0.0,0.0
5632,1985,20,1_V.St,0.0,0.0,0.0,0.0
5867,1986,11,1_V.St,0.0,0.0,0.0,0.0
5868,1986,12,1_V.St,0.0,0.0,0.0,0.0
5869,1986,13,1_V.St,0.0,0.0,0.0,0.0
5870,1986,14,1_V.St,0.0,0.0,0.0,0.0
5871,1986,15,1_V.St,0.0,0.0,0.0,0.0
5872,1986,16,1_V.St,0.0,0.0,0.0,0.0
5873,1986,17,1_V.St,0.0,0.0,0.0,0.0
5874,1986,18,1_V.St,0.0,0.0,0.0,0.0
5875,1986,19,1_V.St,0.0,0.0,0.0,0.0
5876,1986,20,1_V.St,0.0,0.0,0.0,0.0
6111,1987,11,1_V.St,0.0,0.0,0.0,0.0
6112,1987,12,1_V.St,0.0,0.0,0.0,0.0
6113,1987,13,1_V.St,0.0,0.0,0.0,0.0
6114,1987,14,1_V.St,0.0,0.0,0.0,0.0
6115,1987,15,1_V.St,0.0,0.0,0.0,0.0
6116,1987,16,1_V.St,0.0,0.0,0.0,0.0
6117,1987,17,1_V.St,0.0,0.0,0.0,0.0
6118,1987,18,1_V.St,0.0,0.0,0.0,0.0
6119,1987,19,1_V.St,0.0,0.0,0.0,0.0
6120,1987,20,1_V.St,0.0,0.0,0.0,0.0
6355,1988,11,1_V.St,0.0,0.0,0.0,0.0
6356,1988,12,1_V.St,0.0,0.0,0.0,0.0
6357,1988,13,1_V.St,0.0,0.0,0.0,0.0
6358,1988,14,1_V.St,0.0,0.0,0.0,0.0
6359,1988,15,1_V.St,0.0,0.0,0.0,0.0
6360,1988,16,1_V.St,0.0,0.0,0.0,0.0
6361,1988,17,1_V.St,0.0,0.0,0.0,0.0
6362,1988,18,1_V.St,0.0,0.0,0.0,0.0
6363,1988,19,1_V.St,0.0,0.0,0.0,0.0
6364,1988,20,1_V.St,0.0,0.0,0.0,0.0
6599,1989,11,1_V.St,0.0,0.0,0.0,0.0
6600,1989,12,1_V.St,0.0,0.0,0.0,0.0
6601,1989,13,1_V.St,0.0,0.0,0.0,0.0
6602,1989,14,1_V.St,0.0,0.0,0.0,0.0
6603,1989,15,1_V.St,0.0,0.0,0.0,0.0
6604,1989,16,1_V.St,0.0,0.0,0.0,0.0
6605,1989,17,1_V.St,0.0,0.0,0.0,0.0
6606,1989,18,1_V.St,0.0,0.0,0.0,0.0
6607,1989,19,1_V.St,0.0,0.0,0.0,0.0
6608,1989,20,1_V.St,0.0,0.0,0.0,0.0
6843,1990,11,1_V.St,0.0,0.0,0.0,0.0
6844,1990,12,1_V.St,0.0,0.0,0.0,0.0
6845,1990,13,1_V.St,0.0,0.0,0.0,0.0
6846,1990,14,1_V.St,0.0,0.0,0.0,0.0
6847,1990,15,1_V.St,0.0,0.0,0.0,0.0
6848,1990,16,1_V.St,0.0,0.0,0.0,0.0
6849,1990,17,1_V.St,0.0,0.0,0.0,0.0
6850,1990,18,1_V.St,0.0,0.0,0.0,0.0
6851,1990,19,1_V.St,0.0,0.0,0.0,0.0
6852,1990,20,1_V.St,0.0,0.0,0.0,0.0
7087,1991,11,1_V.St,0.0,0.0,0.0,0.0
7088,1991,12,1_V.St,0.0,0.0,0.0,0.0
7089,1991,13,1_V.St,0.0,0.0,0.0,0.0
7090,1991,14,1_V.St,0.0,0.0,0.0,0.0
7091,1991,15,1_V.St,0.0,0.0,0.0,0.0
7092,1991,16,1_V.St,0.0,0.0,0.0,0.0
7093,1991,17,1_V.St,0.0,0.0,0.0,0.0
7094,1991,18,1_V.St,0.0,0.0,0.0,0.0
7095,1991,19,1_V.St,0.0,0.0,0.0,0.0
7096,1991,20,1_V.St,0.0,0.0,0.0,0.0
7331,1992,11,1_V.St,0.0,0.0,0.0,0.0
7332,1992,12,1_V.St,0.0,0.0,0.0,0.0
7333,1992,13,1_V.St,0.0,0.0,0.0,0.0
7334,1992,14,1_V.St,0.0,0.0,0.0,0.0
7335,1992,15,1_V.St,0.0,0.0,0.0,0.0
7336,1992,16,1_V.St,0.0,0.0,0.0,0.0
7337,1992,17,1_V.St,0.0,0.0,0.0,0.0
7338,1992,18,1_V.St,0.0,0.0,0.0,0.0
7339,1992,19,1_V.St,0.0,0.0,0.0,0.0
7340,1992,20,1_V.St,0.0,0.0,0.0,0.0
7575,1993,11,1_V.St,0.0,0.0,0.0,0.0
7576,1993,12,1_V.St,0.0,0.0,0.0,0.0
7577,1993,13,1_V.St,0.0,0.0,0.0,0.0
7578,1993,14,1_V.St,0.0,0.0,0.0,0.0
7579,1993,15,1_V.St,0.0,0.0,0.0,0.0
7580,1993,16,1_V.St,0.0,0.0,0.0,0.0
7581,1993,17,1_V.St,0.0,0.0,0.0,0.0
7582,1993,18,1_V.St,0.0,0.0,0.0,0.0
7583,1993,19,1_V.St,0.0,0.0,0.0,0.0
7584,1993,20,1_V.St,0.0,0.0,0.0,0.0
7819,1994,11,1_V.St,0.0,0.0,0.0,0.0
7820,1994,12,1_V.St,0.0,0.0,0.0,0.0
7821,1994,13,1_V.St,0.0,0.0,0.0,0.0
7822,1994,14,1_V.St,0.0,0.0,0.0,0.0
7823,1994,15,1_V.St,0.0,0.0,0.0,0.0
7824,1994,16,1_V.St,0.0,0.0,0.0,0.0
7825,1994,17,1_V.St,0.0,0.0,0.0,0.0
7826,1994,18,1_V.St,0.0,0.0,0.0,0.0
7827,1994,19,1_V.St,0.0,0.0,0.0,0.0
7828,1994,20,1_V.St,0.0,0.0,0.0,0.0
8063,1995,11,1_V.St,0.0,0.0,0.0,0.0
8064,1995,12,1_V.St,0.0,0.0,0.0,0.0
8065,1995,13,1_V.St,0.0,0.0,0.0,0.0
8066,1995,14,1_V.St,0.0,0.0,0.0,0.0
8067,1995,15,1_V.St,0.0,0.0,0.0,0.0
8068,1995,16,1_V.St,0.0,0.0,0.0,0.0
8069,1995,17,1_V.St,0.0,0.0,0.0,0.0
8070,1995,18,1_V.St,0.0,0.0,0.0,0.0
8071,1995,19,1_V.St,0.0,0.0,0.0,0.0
8072,1995,20,1_V.St,0.0,0.0,0.0,0.0
8307,1996,11,1_V.St,0.0,0.0,0.0,0.0
8308,1996,12,1_V.St,0.0,0.0,0.0,0.0
8309,1996,13,1_V.St,0.0,0.0,0.0,0.0
8310,1996,14,1_V.St,0.0,0.0,0.0,0.0
8311,1996,15,1_V.St,0.0,0.0,0.0,0.0
8312,1996,16,1_V.St,0.0,0.0,0.0,0.0
8313,1996,17,1_V.St,0.0,0.0,0.0,0.0
8314,1996,18,1_V.St,0.0,0.0,0.0,0.0
8315,1996,19,1_V.St,0.0,0.0,0.0,0.0
8316,1996,20,1_V.St,0.0,0.0,0.0,0.0
8551,1997,11,1_V.St,0.0,0.0,0.0,0.0
8552,1997,12,1_V.St,0.0,0.0,0.0,0.0
8553,1997,13,1_V.St,0.0,0.0,0.0,0.0
8554,1997,14,1_V.St,0.0,0.0,0.0,0.0
8555,1997,15,1_V.St,0.0,0.0,0.0,0.0
8556,1997,16,1_V.St,0.0,0.0,0.0,0.0
8557,1997,17,1_V.St,0.0,0.0,0.0,0.0
8558,1997,18,1_V.St,0.0,0.0,0.0,0.0
8559,1997,19,1_V.St,0.0,0.0,0.0,0.0
8560,1997,20,1_V.St,0.0,0.0,0.0,0.0
8795,1998,11,1_V.St,0.0,0.0,0.0,0.0
8796,1998,12,1_V.St,0.0,0.0,0.0,0.0
8797,1998,13,1_V.St,0.0,0.0,0.0,0.0
8798,1998,14,1_V.St,0.0,0.0,0.0,0.0
8799,1998,15,1_V.St,0.0,0.0,0.0,0.0
8800,1998,16,1_V.St,0.0,0.0,0.0,0.0
8801,1998,17,1_V.St,0.0,0.0,0.0,0.0
8802,1998,18,1_V.St,0.0,0.0,0.0,0.0
8803,1998,19,1_V.St,0.0,0.0,0.0,0.0
8804,1998,20,1_V.St,0.0,0.0,0.0,0.0
9039,1999,11,1_V.St,0.0,0.0,0.0,0.0
9040,1999,12,1_V.St,0.0,0.0,0.0,0.0
9041,1999,13,1_V.St,0.0,0.0,0.0,0.0
9042,1999,14,1_V.St,0.0,0.0,0.0,0.0
9043,1999,15,1_V.St,0.0,0.0,0.0,0.0
9044,1999,16,1_V.St,0.0,0.0,0.0,0.0
9045,1999,17,1_V.St,0.0,0.0,0.0,0.0
9046,1999,18,1_V.St,0.0,0.0,0.0,0.0
9047,1999,19,1_V.St,0.0,0.0,0.0,0.0
9048,1999,20,1_V.St,0.0,0.0,0.0,0.0
9283,2000,11,1_V.St,0.0,0.0,0.0,0.0
9284,2000,12,1_V.St,0.0,0.0,0.0,0.0
9285,2000,13,1_V.St,0.0,0.0,0.0,0.0
9286,2000,14,1_V.St,0.0,0.0,0.0,0.0
9287,2000,15,1_V.St,0.0,0.0,0.0,0.0
9288,2000,16,1_V.St,0.0,0.0,0.0,0.0
9289,2000,17,1_V.St,0.0,0.0,0.0,0.0
9290,2000,18,1_V.St,0.0,0.0,0.0,0.0
9291,2000,19,1_V.St,0.0,0.0,0.0,0.0
9292,2000,20,1_V.St,0.0,0.0,0.0,0.0
9527,2001,11,1_V.St,0.0,0.0,0.0,0.0
9528,2001,12,1_V.St,0.0,0.0,0.0,0.0
9529,2001,13,1_V.St,0.0,0.0,0.0,0.0
9530,2001,14,1_V.St,0.0,0.0,0.0,0.0
